dpr,txv,dtv,mtv,dmv,xtv,dxt,t1v,d1v,gen,dgn,fee,dfe,req,txs,hgt,dif,inp,out,qv1,qv2,qv3,qv4,qv5,qd1,qd2,qd3,qd4,qd5,ctv,dcv,btv,dbv,ltv,dlv,blk,int,tmst,date,time
6720.6,107745.4082591,727234097.7,0.00953566,64.36,4999.9999385,33747799.58,1679.82737426,11338095.64,1687.5,11389882.5,21.06312548,142166.79,1167331,196420,538456,6727225469722.53,658477.91367772,660165.41367772,14.48577065,110.83495406,351.94602505,1078.73644105,106189.40506818,97772.55,748087.11,2375480.87,7280996.28,716731760.9,2415.25280768,16301893.69,21293.72849443,143723298.14,173504.77970843,1171080920.95,135,640,2018-08-25T00:00:00.000Z,2018-08-25,00:00:00
6915.73,77545.91412021,521371470.69,0.008999995,60.49,1199.54998624,8061695.64,1728.6450891,11617532.18,2162.49999858,14538175.75,27.80300602,186892.12,1138112,172747,538629,6727225469722.53,513345.81193122,515508.3119298,10.47549331,88.41530144,299.52803899,923.49289314,76224.00239313,70492.69,594797.57,2014772.32,6211599.15,512479809.12,1987.85150032,13361369.79,14170.34381541,95283686.96,132671.7101168,891937186.65,173,499.421965317919,2018-08-26T00:00:00.000Z,2018-08-26,00:00:00
7091.38,181064.83402664,1252471420.77,0.009973655,68.98,5048.6681882,34915226.05,2245.07744877,15526349.5,2312.49999927,15997017.78,32.65580356,225870.95,1482087,223656,538814,6727225469722.53,972095.27346726,974407.77346653,15.4463378,132.4323946,450.24662985,1620.20295021,178846.50571425,106840.04,916044.03,3114527.59,11207697.14,1237126311.93,5374.70142284,37199826.09,28259.01962214,195512720.56,256390.00988735,1773454176.23,185,467.027027027027,2018-08-27T00:00:00.000Z,2018-08-27,00:00:00
7052,207034.42699891,1468159794.92,0.009972845,70.72,4470.57550901,31702549.75,2773.98691623,19671395.34,1912.5,13562264.25,45.21346372,320625.9,1542202,238039,538967,6727225469722.53,1896100.02555957,1898012.52555957,20.69718388,159.66515406,525.08643763,2021.21457532,204307.76364802,146771.52,1132246.32,3723587.49,14333200.64,1448823989.01,5391.04480991,38229947.36,35576.67050745,252287689.66,286264.70941204,2030011835,153,564.705882352941,2018-08-28T00:00:00.000Z,2018-08-28,00:00:00
6998.76,189288.43035224,1334791529.64,0.009979955,70.38,4369.97979009,30817097.48,1715.85482223,12100208.2,1737.5,12252184.5,23.64752291,166760.61,1424223,237508,539106,6727225469722.53,899593.47069658,901330.97069658,15.65991129,139.31805702,475.03697679,1716.78384736,186941.63155965,110432.16,982459.53,3349914.38,12106581.41,1318242142.21,5454.10814978,38462334.61,27817.94777452,196169857.7,232400.68076322,1638820800.96,139,621.58273381295,2018-08-29T00:00:00.000Z,2018-08-29,00:00:00
7026.96,171023.26044831,1196955895.96,0.0099908175,69.92,4367.93237518,30570110.39,2943.7880868,20602866.3,1924.99999924,13472965.49,24.10101603,168677.89,1393239,231391,539260,6727225469722.53,852686.49845682,854611.49845606,16.94946068,142.10970421,475.81493674,1676.70134442,168711.68500231,118625.56,994595.41,3330127.54,11734875.68,1180777671.54,3560.7599518,24921013.77,27365.77251482,191528243.41,243881.82336152,1706873382.67,154,561.038961038961,2018-08-30T00:00:00.000Z,2018-08-30,00:00:00
7203.46,173301.43777719,1217857120.27,0.00988,69.43,5863.6208534,41203429.19,1709.08217806,12009652.12,1937.49999844,13619147.48,25.25628116,177486.35,1401607,237076,539415,6727225469722.53,1541751.02643843,1543688.52643687,16.41669561,136.10995952,474.63276632,1765.01538325,170909.26297248,115365.17,956498.82,3335453.9,12403370.07,1201046432.2,5308.06954588,37300695.48,37626.17314196,264408155.89,251634.18491539,1768621625.4,155,557.41935483871,2018-08-31T00:00:00.000Z,2018-08-31,00:00:00
7301.26,154308.19895612,1111552938.95,0.00833545,60.04,4362.69870482,31426525.61,2006.86509669,14456372.47,1887.5,13596530.75,19.2117222,138390.9,1319514,213331,539566,6727225469722.53,880018.79239455,881906.29239455,24.83425183,141.52440976,402.30170325,1381.7686355,152357.76995562,178892.54,1019465.43,2897964.21,9953515.04,1097503101.55,2634.81095804,18979755.34,18392.6477708,132490702.52,187504.47576203,1350680991.03,151,572.185430463576,2018-09-01T00:00:00.000Z,2018-09-01,00:00:00
7270.05,135559.79799843,989757330.77,0.0079997025,58.41,4362.65560755,31852882.88,1867.65359169,13636224.48,1799.99999923,13142267.99,16.3033171,119034.72,1050659,187145,539710,6727225469722.53,825830.13809675,827630.13809598,12.78435754,96.09682895,328.85895663,1086.8868423,134035.17101297,93341.96,701627.96,2401084.78,7935643.49,978625632.68,3776.25140616,27571393.24,17818.45943364,130097205.13,163246.81681102,1191907453.65,144,600,2018-09-02T00:00:00.000Z,2018-09-02,00:00:00
7369.86,169031.07730232,1228928319.38,0.0098007675,71.25,4361.12134363,31705570.22,1780.26844761,12943892.16,1799.99999924,13087338.33,19.91598267,144804,1383415,222897,539854,6727225469722.53,922800.63592068,924600.63591992,15.01448278,123.65074428,430.26244193,1552.99035169,166909.1592814,109170.53,899069.85,3128456.54,11291602.46,1213500019.89,3133.96581625,22784994.5,25506.7445724,185446177.43,199438.15628476,1450115962.99,144,600,2018-09-03T00:00:00.000Z,2018-09-03,00:00:00
6705.03,170021.28302394,1253033052.92,0.009992375,73.645,4354.56454252,32092531.04,1575.11762606,11608396.38,1575,11607529.5,24.1065379,177661.83,1361713,232265,539980,6727225469722.53,935253.26664435,936828.26664435,15.47425445,132.74249712,469.3992059,1701.30546124,167702.36160509,114043.06,978293.58,3459406.45,12538383.05,1235942926.69,5404.08909093,39827380.03,27534.18254237,202923070.54,215719.36672051,1589821531.98,126,685.714285714286,2018-09-04T00:00:00.000Z,2018-09-04,00:00:00
6515.42,196071.6720416,1314545123.57,0.01,67.05,2894.15754,19405413.13,1417.34847438,9503364.04,1649.99999697,11060930,31.82732747,213389.46,1469481,246477,540112,6727225469722.53,961360.47582109,963010.47581806,17.26266287,150.0414827,540.46666998,2043.93639083,193319.96483516,115746.48,1006020.53,3623681.85,13703508.36,1296096166.25,4674.68587003,31340220.04,36955.52046532,247765109.34,246566.86813103,1653148480.07,132,654.545454545455,2018-09-05T00:00:00.000Z,2018-09-05,00:00:00
6411.78,272102.27028783,1772807109.67,0.010053665,65.505,4348.17562802,28330190.45,2289.27133765,14915564.26,1874.99999921,12215116.99,31.29006024,203852.05,1505003,252261,540262,6727225469722.53,1271082.10141073,1272957.10140994,22.78169829,184.58670236,599.66910876,2068.38942009,269226.84335826,148415.69,1202551.86,3906751.87,13475450.56,1754073939.6,8191.12736779,53366074.25,38649.49976016,251810072.06,372156.30176052,2424680160.71,150,576,2018-09-06T00:00:00.000Z,2018-09-06,00:00:00
6200.16,209442.6868994,1342784474.39,0.01,64.12,4341.15110281,27834505.82,1613.62043081,10346178.32,1900,12179736.75,27.92194982,178977,1513136,230790,540414,7019199231177.17,1084148.21016277,1086048.21016277,16.66063699,135.54028321,481.74418706,1724.67091534,207084.0708768,106799.9,868847.1,3088118.23,11055877.72,1327664831.51,4582.60930827,29378323.26,28193.24963093,180734241.76,298324.59439505,1912346913.46,152,568.421052631579,2018-09-07T00:00:00.000Z,2018-09-07,00:00:00
6249.07,130778.77267271,810849315.14,0.00997199,61.83,4337.85182899,26895375.4,1652.06332466,10243056.98,1875,11625300,18.81937591,116683.17,1221328,204428,540564,7019199231177.17,716987.41720552,718862.41720552,13.70063758,115.9623503,384.29742467,1150.03116095,129114.7810994,84946.12,718985.11,2382705.53,7130377.25,800532301.21,3638.33007202,22558228.59,13416.69362087,83185647.17,143316.3975494,888584595.44,150,576,2018-09-08T00:00:00.000Z,2018-09-08,00:00:00
6324.43,142210.57127682,888737391.6,0.009055,56.59,10550,65927688.5,1976.33112404,12377784.07,2037.5,12733422.94,18.37028897,114802.08,1144923,188912,540727,7019199231177.17,718029.11552204,720066.61552204,12.07062634,96.93098328,343.98099318,1099.65517286,140657.93350116,75434.21,605761.15,2149671.75,6872171.79,879034352.78,3243.38668445,20268544.27,19799.5421029,123734803.8,175877.92815437,1099137790.27,163,530.061349693251,2018-09-09T00:00:00.000Z,2018-09-09,00:00:00
6295.54,176038.95924198,1113346074.96,0.00999948,63.24,4323.46912838,27343477.86,1354.47163828,8566261.05,1687.5,10672476.3,19.97514305,126331.36,1369005,222866,540862,7019199231177.17,859703.58390032,861391.08390032,15.66213181,135.61593417,1089.30703427,3842.33679132,170956.03735023,99054.09,857693.51,6889246.08,24300590.08,1081199491.26,4868.41999921,30789981.51,22011.99404322,139213315.52,230510.39319614,1457846846.06,135,640,2018-09-10T00:00:00.000Z,2018-09-10,00:00:00
6337.11,164177.6392936,1033613419.34,0.00998566,62.87,3000,18886620,1369.70145911,8623037.22,1762.5,11096408.88,23.27470384,146531.44,1535516,237571,541003,7019199231177.17,920688.22303363,922450.72303363,17.40091887,137.48612857,478.43427695,1736.51827266,161807.79969647,109550.17,865563.48,3012067.83,10932594.79,1018693643.01,5857.5210216,36876320.41,27836.95176923,175249442.4,225382.5121244,1418950058.52,141,612.765957446809,2018-09-11T00:00:00.000Z,2018-09-11,00:00:00
6492,163788.42947173,1037945294.23,0.00997608,63.22,4319.6468166,27374077.04,2516.24515641,15945722.35,2099.99999931,13307931.83,23.91441308,151548.27,1348387,233275,541171,7019199231177.17,874414.21857653,876514.21857584,15.0899042,132.92941308,475.86570359,1795.6683661,161368.87608479,95626.41,842388.36,3015613.3,11379347.92,1022612318.31,5090.30149535,32257800.56,25920.86999063,164263404.47,238535.98232774,1511628758.96,168,514.285714285714,2018-09-12T00:00:00.000Z,2018-09-12,00:00:00
6486.01,235292.64029107,1527517560.2,0.00997487,64.76,14999.99949724,97379996.74,1993.66693355,12942885.73,1849.9999992,12010125.12,20.29803773,131774.5,1374861,234209,541319,7019199231177.17,1119120.31826345,1120970.31826265,15.51705241,135.92677069,481.37379743,1835.97678629,232823.84588422,100736.57,882435.39,3125073.77,11919144.75,1511490169.64,5190.0504039,33693500.22,37587.03745374,244015010.5,394503.43459869,2561106894.89,148,583.783783783784,2018-09-13T00:00:00.000Z,2018-09-13,00:00:00
6522.08,155726.34479976,1010042629.63,0.009981635,64.74,5000,32430050,1593.45662056,10335175.58,1650,10701917.16,21.21893106,137626.17,1431308,223250,541451,7019199231177.17,758682.51310263,760332.51310263,15.58895728,125.55782663,433.70093767,1634.33393851,153517.16313979,101110.12,814369.31,2812988.66,10600306.29,995713855.27,4052.53982177,26284813.81,24335.25025367,157838676.51,195340.71780311,1266981849.13,132,654.545454545455,2018-09-14T00:00:00.000Z,2018-09-14,00:00:00
6502.44,113887.05609933,742780490.82,0.007937015,51.765,1080.90211857,7049730.09,1666.25827642,10867469.78,1750,11413640,15.69995673,102396.39,1224071,211071,541591,7019199231177.17,719160.99232542,720910.99232542,12.5030785,105.98799884,353.69602268,1116.14174508,112298.72725422,81546.04,691262.17,2306833.75,7279565.75,732421283.09,2128.21620087,13880396.31,12894.57994712,84099481.96,136594.54081322,890880522.76,140,617.142857142857,2018-09-15T00:00:00.000Z,2018-09-15,00:00:00
6261.48,133924.57661678,870836524,0.0079863,51.93,1147.57355879,7462028.21,1328.26040512,8636933.61,1737.49999922,11297989.49,13.07015213,84987.88,985254,179483,541730,7019199231177.17,687084.56618971,688822.06618893,8.54465229,79.45836455,287.10062631,890.67039439,132658.80257932,55561.09,516673.29,1866854.61,5791530.85,862605904.18,1280.77052048,8328133.48,11553.59305544,75126545.64,99887.96119492,649515474.44,139,621.58273381295,2018-09-16T00:00:00.000Z,2018-09-16,00:00:00
6346.44,198793.56437327,1244816888.26,0.00947344,59.48,4244.91372932,26579442.42,1676.85280268,10499580.27,1687.5,10567309.5,17.45767671,109319.81,1368001,240152,541865,7019199231177.17,1078158.4631294,1079845.9631294,13.57748637,126.1921889,459.32802081,1671.66136441,196522.80531284,85024.64,790231.55,2876353.24,10467977.62,1230597301.35,6352.35033835,39778126.94,21528.99217983,134819062.19,250187.10758564,1566637219.47,135,640,2018-09-17T00:00:00.000Z,2018-09-17,00:00:00
6398.8,183523.60936677,1164795081.16,0.009644465,61.21,4244.71969741,26938858.88,2163.82907478,13732611.43,1775,11266240,19.01368472,120682.78,1449423,244259,542007,7019199231177.17,1026754.03470504,1028529.03470504,14.03563053,124.24266755,465.46017739,1707.60385678,181212.26703445,89094.55,788659.88,2954532.7,10838783.48,1150124010.41,3669.14479748,23286620.58,24817.59314937,157511859.05,234324.98872505,1487194590.7,142,608.450704225352,2018-09-18T00:00:00.000Z,2018-09-18,00:00:00
6505.9,166812.1533161,1067424432.38,0.007584615,48.535,1586.28717518,10150334.38,1720.34370902,11008135.31,1950,12480337.5,17.09335521,109380.6,1408019,251037,542163,7019199231177.17,934702.79364766,936652.79364766,10.55897762,103.35931444,405.78266157,1444.02420781,164848.4281546,67566.86,661395.93,2596625.16,9240359.21,1054858485.25,4917.78222298,31468547.25,28377.19107802,181583868.27,221785.33020727,1419170008.04,156,553.846153846154,2018-09-19T00:00:00.000Z,2018-09-19,00:00:00
6762.06,174973.19292428,1138842067.87,0.008387205,54.57,4240.59758287,27588903.81,1859.78452584,12099592.05,1925,12527059.5,18.26192982,118866.28,1391990,253674,542317,7152633351906.41,906903.51492623,908828.51492623,12.70208841,119.46428511,455.83109588,1678.43896061,172706.75649416,82682.95,777689.42,2967358.15,10925989.5,1124088347.82,4875.50539108,31735301.4,26726.65382475,173937396.56,194533.90458538,1266412590.3,154,561.038961038961,2018-09-20T00:00:00.000Z,2018-09-20,00:00:00
6716.6,253293.64397313,1712786818.19,0.0097692175,66.06,11927.23947933,80652708.99,1930.11034593,13051521.97,1799.99999927,12171708,25.61259462,173193.87,1601319,273051,542461,7152633351906.41,1182144.94132566,1183944.94132493,15.69028679,146.75860423,551.69985975,2132.93963194,250446.55559049,106098.65,992390.48,3730627.57,14423065.75,1693534635.71,8066.11917507,54543581.88,43863.55649736,296608000.87,319217.79897839,2158569909.76,144,600,2018-09-21T00:00:00.000Z,2018-09-21,00:00:00
6702.7,113991.48544962,765631789.63,0.00728454,48.93,4193.13409372,28163604.45,1672.15244491,11231179.12,1937.49999923,13013238.74,18.65597145,125304.13,1255332,225537,542616,7152633351906.41,747217.71957142,749155.21957065,9.39130958,94.32289317,353.63478126,1135.82155814,112398.31490752,63077.12,633522.98,2375201.51,7628807.44,754931180.61,3521.52476406,23651918.8,19572.90064644,131462524.49,174262.5059584,1170447809.47,155,557.41935483871,2018-09-22T00:00:00.000Z,2018-09-22,00:00:00
6583.53,79007.41083,529562972.56,0.00643743125,43.15,4184.17688257,28045282.39,1657.19361018,11107671.61,1875,12567562.5,14.47737832,97037.45,1084615,200319,542766,7152633351906.41,524678.12773455,526553.12773455,6.34408943,74.20414263,280.84256681,912.56546312,77733.45456791,42522.55,497368.09,1882403.49,6116652.5,521024025.99,2549.1819776,17086402.02,12050.74099755,80772501.73,131007.02431015,878100781.89,150,576,2018-09-23T00:00:00.000Z,2018-09-23,00:00:00
6437.74,115780.0547915,762241464.12,0.0074740625,49.205,4180.32257037,27521279.05,1743.44039384,11477992.13,1850,12179531.24,15.50844294,102100.29,1338212,237670,542914,7152633351906.41,786577.16330781,788427.16330781,10.00896,98.7368767,383.4766774,1369.0447888,113918.7874886,65894.27,650037.21,2524630.21,9013147.42,749987755.01,3640.52072107,23967477.43,17419.70798146,114683170.12,168863.70532907,1111719269.94,148,583.783783783784,2018-09-24T00:00:00.000Z,2018-09-24,00:00:00
6462.6,176743.10201051,1137841052.86,0.007696985,49.55,11250.99952874,72431009.71,1848.1287754,11897772.55,2112.5,13600036.5,20.31737127,130800.65,1435042,252113,543083,7152633351906.41,1364618.76951546,1366731.26951546,13.64044322,122.97759225,449.30805407,1620.88887587,174536.28704489,87814.88,791715.32,2892591.04,10435074.59,1123633857.07,6125.7472503,39436270.33,28266.96456549,181977429.85,254160.64646466,1636268469.77,169,511.242603550296,2018-09-25T00:00:00.000Z,2018-09-25,00:00:00
6686.13,182707.36583767,1180764622.47,0.00870198,56.24,4124.87726666,26657431.82,2798.57055294,18086042.04,1737.5,11228767.5,20.1338664,130117.12,1401100,243927,543222,7152633351906.41,1068160.58967297,1069898.08967297,13.59467127,126.74095767,456.28411136,1655.66698214,180455.07911519,87856.97,819076.13,2948781.68,10699913.44,1166208994.31,4304.25278405,27816664.08,28765.02473346,185896848.88,220361.46616968,1424108011.25,139,621.58273381295,2018-09-26T00:00:00.000Z,2018-09-26,00:00:00
6635.38,191397.50317445,1279708587.95,0.008308615,55.55,14629.64787261,97815727.53,1518.5630649,10153310.07,1787.5,11951458.09,23.65350638,158150.41,1406401,248686,543365,7152633351906.41,905113.23828233,906900.73828233,13.96152866,129.06091168,461.84417984,1745.21009923,189047.42645496,93348.58,862918.03,3087950.17,11668701.64,1263995669.48,3746.63896035,25050515.17,25895.79376191,173142643.54,224175.8130964,1498868629.27,143,604.195804195804,2018-09-27T00:00:00.000Z,2018-09-27,00:00:00
6603.75,213398.17581907,1415977987.91,0.0096154775,63.805,5504.387225,36523700.91,2304.20130013,15289251.21,1925,12773106.5,28.91825487,191883.62,1446579,254239,543519,7152633351906.41,1076458.89383538,1078383.89383538,14.28655002,132.8085141,487.07001515,1827.82283198,210936.18790784,94796.79,881234.96,3231894.65,12128299.1,1399641762.51,5431.4700887,36039868,36743.69131989,243808354.51,246589.56623264,1636215476.05,154,561.038961038961,2018-09-28T00:00:00.000Z,2018-09-28,00:00:00
6623.71,122673.77840947,810106964.17,0.0075884725,50.115,4106.52641348,27118473.8,1714.78714594,11324025.61,1900,12547125.76,19.10685859,126176.89,1170921,218339,543671,7152633351906.41,751791.16698864,753691.16698864,8.84666005,99.07590593,359.97436837,1999.16404917,120206.71742609,58421.13,654272.46,2377180.79,13201979.54,793815110.28,3076.7333209,20317977.67,17530.51462173,115767135.87,173916.74871209,1148502729.34,152,568.421052631579,2018-09-29T00:00:00.000Z,2018-09-29,00:00:00
6594.98,104448.95311519,691839575.19,0.00686077,45.44,1170.135542,7750638.49,1481.88576612,9815581.57,2037.5,13495809.94,15.42794706,102190.31,1139859,208210,543834,7152633351906.41,639228.50921705,641266.00921705,8.86537098,93.41256663,442.95317043,2188.96220313,101714.75980391,58721.66,618737.82,2933993.33,14499050.89,673729071.57,2288.86983813,15160809.99,15003.75883141,99380547.39,142694.33208199,945165874.34,163,530.061349693251,2018-09-30T00:00:00.000Z,2018-09-30,00:00:00
6525.47,157898.05834417,1041334536.79,0.0097470075,64.28,4101.1833158,27047221.94,1881.12014164,12405949.71,1975,13025085.5,21.82334691,143924.54,1516982,242820,543992,7152633351906.41,821602.90505515,823577.90505515,13.4848212,125.57582382,478.13745031,2029.18212958,155251.67811929,88932.14,828170.04,3153306.97,13382415.53,1023881712.18,4510.90015177,29749296.28,25576.53436903,168676732.54,196766.73604489,1297672688.87,158,546.835443037975,2018-10-01T00:00:00.000Z,2018-10-01,00:00:00
6492.26,182121.93162054,1188382919.65,0.00971554,63.4,4101.03274063,26761166.12,1639.41315848,10697941.39,1712.5,11174037.8,25.72269107,167845.09,1544937,244772,544129,7152633351906.41,1251407.61260763,1253120.11260763,15.24238428,133.3356422,483.38062561,2042.98744051,179446.98552799,99458.75,870027.89,3154122.53,13330893.47,1170928417.16,5003.96573305,32652914.19,26472.50325294,172726900.93,239242.74722095,1561108667.22,137,630.656934306569,2018-10-02T00:00:00.000Z,2018-10-02,00:00:00
6579.79,157181.83900136,1020477806.17,0.008241,53.5,4095.18493554,26587005.35,1686.523942,10949351.94,1812.5,11768315.38,21.36448501,138709.85,1333330,242303,544274,7152633351906.41,789355.5328114,791168.0328114,10.89344908,116.73155156,442.77915851,2524.06059899,154087.37424324,70725.02,757887.32,2874736.75,16387094.62,1000387362.35,6199.90663501,40251745.97,23090.64203424,149911368.99,222990.88617976,1447746313.86,145,595.862068965517,2018-10-03T00:00:00.000Z,2018-10-03,00:00:00
6632.87,159392.62295146,1048769986.61,0.007788655,51.245,4089.64965262,26909035.89,1569.84823311,10329271.71,1875,12337770.5,18.70916379,123102.37,1322031,243157,544424,7454968648263.24,842091.4921255,843966.4921255,10.16454323,112.32136375,417.33360165,2012.57321026,156840.23023239,66880.57,739050.93,2745967.49,13242309.12,1031975778.5,6443.20818539,42394956.84,24717.15599305,162633695.86,217608.77874308,1431820066.29,150,576,2018-10-04T00:00:00.000Z,2018-10-04,00:00:00
6589.94,151759.29942622,1006589972.57,0.008965,59.465,4032.6493285,26748038.75,1568.79529705,10405615.24,1625,10777877.77,21.33672301,141518.06,1382647,244719,544554,7454968648263.24,737619.43233098,739244.43233098,16.74069444,145.34556125,471.95613209,2003.13590886,149122.12112968,111037.89,964045.74,3130362.91,13286377.11,989098148.98,3397.07072713,22531140.66,29521.32922121,195808540.18,169519.95831538,1124371100.51,130,664.615384615385,2018-10-05T00:00:00.000Z,2018-10-05,00:00:00
6601.15,90089.71008054,593686090.94,0.007641545,50.36,4031.36253914,26566437.25,1365.68137416,8999758.31,1562.5,10296921.38,17.57876392,115843.02,1263536,214843,544679,7454968648263.24,613043.30936021,614605.80936021,9.68924011,95.36339249,354.06772581,1672.82690932,87957.76281253,63851.55,628439.81,2333287.37,11023835.65,579636676.56,2513.68257993,16565017.57,11643.36794226,76729122.89,164400.87730535,1083392193.39,125,691.2,2018-10-06T00:00:00.000Z,2018-10-06,00:00:00
6650.07,57153.14339359,377276472.54,0.00625585,41.295,553.33704759,3652660.85,1295.12101081,8549288.05,1774.9999993,11717041.95,13.06671747,86255.33,1297711,219731,544821,7454968648263.24,498872.35956841,500647.35956771,5.86749045,54.17779769,233.85180147,1939.34583936,54919.90046451,38732.18,357635.79,1543690.77,12801912.8,362534500.98,2388.03041613,15763746.97,9638.52498372,63625349.2,112675.63829505,743788789.75,142,608.450704225352,2018-10-07T00:00:00.000Z,2018-10-07,00:00:00
6631.79,145934.0235394,970467500.82,0.008880475,59.06,4026.91297255,26779253.15,2461.07386032,16366309.21,1687.5,11221765.3,16.79599849,111693.83,1446482,248041,544956,7454968648263.24,828239.71663045,829927.21663045,14.20873479,146.64564385,1027.80968812,2637.12322012,142108.23625246,94488.63,975198.61,6834986.73,17536998.99,945025827.71,4551.52444791,30267812.34,24059.50645309,159996920.09,181204.69850845,1205016921.87,135,640,2018-10-08T00:00:00.000Z,2018-10-08,00:00:00
6581.07,140960.65306261,934815411.78,0.00864302,57.32,4016.23595699,26634833.46,4316.56087612,28626525.24,1625,10776025.4,16.66631934,110525.66,1366958,235862,545086,7454968648263.24,748599.67594788,750224.67594788,11.24619647,107.90902622,418.40318057,1987.31059377,138435.78406553,74581.93,715624.84,2774738.39,13179337.73,918071128.98,5285.98450337,35055350.03,24111.16401424,159899480.79,205240.96110744,1361108453.21,130,664.615384615385,2018-10-09T00:00:00.000Z,2018-10-09,00:00:00
6209.47,166770.32768871,1097527200.43,0.0086189425,56.72,4007.25687844,26372038.02,1637.73949834,10778078.28,1800,11845926.72,15.6339373,102888.01,1384437,244945,545230,7454968648263.24,1039330.21985007,1041130.21985007,11.42587223,126.64811596,899.44476286,2103.54368698,163629.2652506,75194.46,833480.15,5919308.96,13843568.26,1076855648.66,4274.3635533,28129885.81,27211.50072158,179080791.01,241031.21581157,1586243303.42,144,600,2018-10-10T00:00:00.000Z,2018-10-10,00:00:00
6250.85,198961.63758821,1235486201.31,0.00958206,59.5,5150,31978770.5,1805.09332095,11208672.84,1987.5,12341839.67,18.4172056,114364.16,1561516,262467,545389,7454968648263.24,1059295.91027725,1061283.41027725,14.02801241,138.7266334,508.11622927,2115.07926964,196185.68744352,87109.24,861450.26,3155239.43,13133939.38,1218248463.14,7664.74939877,47594111.71,42165.55741503,261837488.82,282498.42444119,1754196225.2,159,543.396226415094,2018-10-11T00:00:00.000Z,2018-10-11,00:00:00
6267.27,221318.88423261,1383439306.94,0.0093468825,58.425,3954.36267915,24718127.95,2020.73069679,12631284.5,1650,10314108.41,18.44585713,115304.81,1560110,243174,545521,7454968648263.24,1116711.91023427,1118361.91023427,12.50541565,121.99162527,446.42782236,2005.09231575,218732.86705347,78171.32,762568.59,2790606.59,12533711.09,1367274249.35,5057.00940144,31610866.9,38790.181868,242473215.77,277726.58631961,1736042346.22,132,654.545454545455,2018-10-12T00:00:00.000Z,2018-10-12,00:00:00
6277.73,107945.57619439,676524275.31,0.00799225,50.09,3935.5348387,24665059.43,1376.01197504,8623838.54,1762.5,11046194.83,13.28476496,83259.29,1256320,205097,545662,7454968648263.24,683399.27974751,685161.77974751,8.59533056,89.07842494,333.3083399,1416.66448868,106097.92961035,53869.24,558278.9,2088934.93,8878623.09,664944569.06,2933.79143555,18386866.74,13993.94934983,87703903.52,168448.25132675,1055710841.2,141,612.765957446809,2018-10-13T00:00:00.000Z,2018-10-13,00:00:00
6612.36,112758.27097,708441934.93,0.00748331,46.98,3913.32519868,24566799,1515.25543543,9512364.49,1425,8958314.43,12.41784997,78013.07,1153803,191259,545776,7454968648263.24,661139.61051168,662564.61051168,8.40093867,82.76828093,306.21529029,1233.32625832,111127.56020178,52804.3,520259.61,1924492.98,7749890.48,698194487.54,3127.03099468,19672923.44,19777.54131949,124329779.46,158718.97769206,996876089.22,114,757.894736842105,2018-10-14T00:00:00.000Z,2018-10-14,00:00:00
6583.05,325408.35817365,2151717211.3,0.0094613,62.56,8047.65681,53214003.98,1792.80328572,11854660.73,2025,13390029,23.09602031,152719.18,1642899,266945,545938,7454968648263.24,1281981.58967692,1284006.58967692,11.6981579,126.71205984,522.65305537,2281.71926043,322465.57563994,77352.43,837865.75,3455970.15,15087549.21,2132258473.7,17080.43387223,112941977.71,54816.91000562,362469143.03,362584.3384421,2397538176.07,162,533.333333333333,2018-10-15T00:00:00.000Z,2018-10-15,00:00:00
6574.52,194980.89709142,1283568994.59,0.00873103,57.48,6000,39498300,3026.18255788,19921511.07,1687.5,11108897.55,19.31942675,127180.74,1554230,257967,546073,7454968648263.24,826156.15739877,827843.65739877,12.89215487,123.16293131,460.59492919,2037.64449343,192346.60258259,84869.72,810787.72,3032119.49,13413915.62,1266227302.09,6038.06813743,39748904.46,36112.10700091,237727805.97,209243.29670488,1377459084.35,135,640,2018-10-16T00:00:00.000Z,2018-10-16,00:00:00
6488.72,165272.70833055,1086533506.83,0.00875020999999995,57.525,3440.91022823,22622333.11,1651.59572847,10858449.15,1725,11339974.5,18.8500803,123925.07,1580904,260362,546211,7454968648263.24,892035.36539817,893760.36539817,14.71600773,129.40941251,574.95030074,1911.9198392,162641.71277027,96748.5,850780.79,3779916.43,12569617.36,1069236443.75,5999.11109327,39437225.82,26519.70424187,174352203.97,210966.05663106,1386918893.42,138,626.086956521739,2018-10-17T00:00:00.000Z,2018-10-17,00:00:00
6469.28,194290.08147389,1260693937.45,0.0083927925,54.46,3436.8007685,22300437.88,1373.39865314,8911599.34,1725,11193042,18.05926167,117181.52,1484350,253450,546349,7182852313938.32,983595.36691073,985320.36691073,14.69657995,121.37921363,438.8519827,1649.48454832,192065.66914919,95362.04,787595.73,2847587.71,10703043.4,1246260348.74,8859.58978537,57487397.44,33838.9516078,219571482.07,308259.85197721,2000211866.7,138,626.086956521739,2018-10-18T00:00:00.000Z,2018-10-18,00:00:00
6490.56,191524.85233059,1239027896.67,0.0083863025,54.255,9140,59129219.2,1189.54035238,7695469.64,1775,11482972,17.65876226,114239.42,1568782,253826,546491,7182852313938.32,959687.47268507,961462.47268507,12.57871077,117.57127163,427.37440385,1635.91843499,189331.40950926,81375.19,760601.45,2764804.71,10583214.38,1224837900.87,3700.58069378,23940092.68,28411.41063133,183801370.62,244175.87263695,1579642089.31,142,608.450704225352,2018-10-19T00:00:00.000Z,2018-10-19,00:00:00
